train_loss,val_loss,train_acc,val_acc,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall,train_report,val_report
1.0255184251498553,0.937204947977355,0.4744167007777323,0.5755258126195029,0.455506859814519,0.5644453264236657,0.476530564585859,0.5899404779257303,0.4744167007777323,0.5755258126195029,"{'Contra': {'precision': 0.48132427843803055, 'recall': 0.5949632738719832, 'f1-score': 0.5321445330830596, 'support': 953.0}, 'Neutro': {'precision': 0.4896907216494845, 'recall': 0.1736745886654479, 'f1-score': 0.2564102564102564, 'support': 547.0}, 'A favor': {'precision': 0.46405228758169936, 'recall': 0.5270413573700954, 'f1-score': 0.49354518371400197, 'support': 943.0}, 'accuracy': 0.4744167007777323, 'macro avg': {'precision': 0.4783557625564048, 'recall': 0.43189307330250887, 'f1-score': 0.42736665773577265, 'support': 2443.0}, 'weighted avg': {'precision': 0.476530564585859, 'recall': 0.4744167007777323, 'f1-score': 0.455506859814519, 'support': 2443.0}}","{'Contra': {'precision': 0.57847533632287, 'recall': 0.6201923076923077, 'f1-score': 0.5986078886310905, 'support': 208.0}, 'Neutro': {'precision': 0.68, 'recall': 0.30357142857142855, 'f1-score': 0.41975308641975306, 'support': 112.0}, 'A favor': {'precision': 0.552, 'recall': 0.6798029556650246, 'f1-score': 0.609271523178808, 'support': 203.0}, 'accuracy': 0.5755258126195029, 'macro avg': {'precision': 0.60349177877429, 'recall': 0.5345222306429203, 'f1-score': 0.5425441660765505, 'support': 523.0}, 'weighted avg': {'precision': 0.5899404779257303, 'recall': 0.5755258126195029, 'f1-score': 0.5644453264236657, 'support': 523.0}}"
1.0142980732169806,0.8687673879392219,0.5120753172329103,0.6003824091778203,0.5079138410322802,0.6003720414371637,0.5102324177347994,0.6017577906749774,0.5120753172329103,0.6003824091778203,"{'Contra': {'precision': 0.5291308500477555, 'recall': 0.5813221406086044, 'f1-score': 0.554, 'support': 953.0}, 'Neutro': {'precision': 0.4897959183673469, 'recall': 0.3510054844606947, 'f1-score': 0.40894568690095845, 'support': 547.0}, 'A favor': {'precision': 0.5029880478087649, 'recall': 0.5355249204665959, 'f1-score': 0.5187467899332306, 'support': 943.0}, 'accuracy': 0.5120753172329103, 'macro avg': {'precision': 0.5073049387412891, 'recall': 0.48928418184529837, 'f1-score': 0.49389749227806307, 'support': 2443.0}, 'weighted avg': {'precision': 0.5102324177347994, 'recall': 0.5120753172329103, 'f1-score': 0.5079138410322802, 'support': 2443.0}}","{'Contra': {'precision': 0.634020618556701, 'recall': 0.5913461538461539, 'f1-score': 0.6119402985074627, 'support': 208.0}, 'Neutro': {'precision': 0.5779816513761468, 'recall': 0.5625, 'f1-score': 0.5701357466063348, 'support': 112.0}, 'A favor': {'precision': 0.5818181818181818, 'recall': 0.6305418719211823, 'f1-score': 0.6052009456264775, 'support': 203.0}, 'accuracy': 0.6003824091778203, 'macro avg': {'precision': 0.5979401505836764, 'recall': 0.5947960085891121, 'f1-score': 0.595758996913425, 'support': 523.0}, 'weighted avg': {'precision': 0.6017577906749774, 'recall': 0.6003824091778203, 'f1-score': 0.6003720414371637, 'support': 523.0}}"
0.9878673510613785,0.831816144061811,0.5427752762996316,0.6481835564053537,0.5399204042729865,0.6437418118195221,0.5410828050465295,0.6577155750973106,0.5427752762996316,0.6481835564053537,"{'Contra': {'precision': 0.548604427333975, 'recall': 0.5981112277019937, 'f1-score': 0.572289156626506, 'support': 953.0}, 'Neutro': {'precision': 0.514018691588785, 'recall': 0.40219378427787933, 'f1-score': 0.4512820512820513, 'support': 547.0}, 'A favor': {'precision': 0.5491803278688525, 'recall': 0.5683987274655355, 'f1-score': 0.5586242834809797, 'support': 943.0}, 'accuracy': 0.5427752762996316, 'macro avg': {'precision': 0.5372678155972042, 'recall': 0.5229012464818029, 'f1-score': 0.5273984971298457, 'support': 2443.0}, 'weighted avg': {'precision': 0.5410828050465295, 'recall': 0.5427752762996316, 'f1-score': 0.5399204042729865, 'support': 2443.0}}","{'Contra': {'precision': 0.6138996138996139, 'recall': 0.7644230769230769, 'f1-score': 0.6809421841541756, 'support': 208.0}, 'Neutro': {'precision': 0.726027397260274, 'recall': 0.4732142857142857, 'f1-score': 0.572972972972973, 'support': 112.0}, 'A favor': {'precision': 0.6649214659685864, 'recall': 0.625615763546798, 'f1-score': 0.6446700507614214, 'support': 203.0}, 'accuracy': 0.6481835564053537, 'macro avg': {'precision': 0.6682828257094915, 'recall': 0.6210843753947203, 'f1-score': 0.6328617359628567, 'support': 523.0}, 'weighted avg': {'precision': 0.6577155750973106, 'recall': 0.6481835564053537, 'f1-score': 0.6437418118195221, 'support': 523.0}}"
0.9660485129730374,0.8505214398557489,0.5468686041751945,0.6252390057361377,0.544602066191248,0.6259513365575676,0.5460639191545364,0.6365104603446156,0.5468686041751945,0.6252390057361377,"{'Contra': {'precision': 0.553639846743295, 'recall': 0.6065057712486883, 'f1-score': 0.5788683024536805, 'support': 953.0}, 'Neutro': {'precision': 0.5344036697247706, 'recall': 0.4259597806215722, 'f1-score': 0.474059003051882, 'support': 547.0}, 'A favor': {'precision': 0.5451713395638629, 'recall': 0.5567338282078473, 'f1-score': 0.5508919202518363, 'support': 943.0}, 'accuracy': 0.5468686041751945, 'macro avg': {'precision': 0.5444049520106428, 'recall': 0.5297331266927027, 'f1-score': 0.5346064085857997, 'support': 2443.0}, 'weighted avg': {'precision': 0.5460639191545364, 'recall': 0.5468686041751945, 'f1-score': 0.544602066191248, 'support': 2443.0}}","{'Contra': {'precision': 0.655, 'recall': 0.6298076923076923, 'f1-score': 0.6421568627450981, 'support': 208.0}, 'Neutro': {'precision': 0.5263157894736842, 'recall': 0.7142857142857143, 'f1-score': 0.6060606060606061, 'support': 112.0}, 'A favor': {'precision': 0.6783625730994152, 'recall': 0.5714285714285714, 'f1-score': 0.6203208556149733, 'support': 203.0}, 'accuracy': 0.6252390057361377, 'macro avg': {'precision': 0.6198927875243665, 'recall': 0.638507326007326, 'f1-score': 0.6228461081402258, 'support': 523.0}, 'weighted avg': {'precision': 0.6365104603446156, 'recall': 0.6252390057361377, 'f1-score': 0.6259513365575676, 'support': 523.0}}"
0.9584741159981373,0.8180425266424814,0.5652885796152272,0.6577437858508605,0.5635956803086702,0.6531699145674135,0.5636823843570885,0.6746910777586643,0.5652885796152272,0.6577437858508605,"{'Contra': {'precision': 0.5708661417322834, 'recall': 0.608604407135362, 'f1-score': 0.5891315388522093, 'support': 953.0}, 'Neutro': {'precision': 0.5223880597014925, 'recall': 0.44789762340036565, 'f1-score': 0.4822834645669291, 'support': 547.0}, 'A favor': {'precision': 0.5803757828810021, 'recall': 0.5896076352067868, 'f1-score': 0.5849552866912151, 'support': 943.0}, 'accuracy': 0.5652885796152272, 'macro avg': {'precision': 0.5578766614382593, 'recall': 0.5487032219141715, 'f1-score': 0.5521234300367844, 'support': 2443.0}, 'weighted avg': {'precision': 0.5636823843570885, 'recall': 0.5652885796152272, 'f1-score': 0.5635956803086702, 'support': 2443.0}}","{'Contra': {'precision': 0.7307692307692307, 'recall': 0.5480769230769231, 'f1-score': 0.6263736263736264, 'support': 208.0}, 'Neutro': {'precision': 0.7032967032967034, 'recall': 0.5714285714285714, 'f1-score': 0.6305418719211823, 'support': 112.0}, 'A favor': {'precision': 0.6014492753623188, 'recall': 0.8177339901477833, 'f1-score': 0.6931106471816284, 'support': 203.0}, 'accuracy': 0.6577437858508605, 'macro avg': {'precision': 0.6785050698094176, 'recall': 0.6457464948844259, 'f1-score': 0.6500087151588124, 'support': 523.0}, 'weighted avg': {'precision': 0.6746910777586643, 'recall': 0.6577437858508605, 'f1-score': 0.6531699145674135, 'support': 523.0}}"
0.9925943433848861,0.8711878512844895,0.5661072451903397,0.5984703632887189,0.5644930084797489,0.5850821050581791,0.5653311249916041,0.6365826365086218,0.5661072451903397,0.5984703632887189,"{'Contra': {'precision': 0.5892672858617131, 'recall': 0.5991605456453305, 'f1-score': 0.5941727367325702, 'support': 953.0}, 'Neutro': {'precision': 0.5404814004376368, 'recall': 0.4515539305301645, 'f1-score': 0.49203187250996017, 'support': 547.0}, 'A favor': {'precision': 0.5555555555555556, 'recall': 0.5991516436903499, 'f1-score': 0.576530612244898, 'support': 943.0}, 'accuracy': 0.5661072451903397, 'macro avg': {'precision': 0.5617680806183019, 'recall': 0.549955373288615, 'f1-score': 0.5542450738291428, 'support': 2443.0}, 'weighted avg': {'precision': 0.5653311249916041, 'recall': 0.5661072451903397, 'f1-score': 0.5644930084797489, 'support': 2443.0}}","{'Contra': {'precision': 0.5852534562211982, 'recall': 0.6105769230769231, 'f1-score': 0.5976470588235294, 'support': 208.0}, 'Neutro': {'precision': 0.85, 'recall': 0.30357142857142855, 'f1-score': 0.4473684210526316, 'support': 112.0}, 'A favor': {'precision': 0.5714285714285714, 'recall': 0.7487684729064039, 'f1-score': 0.6481876332622601, 'support': 203.0}, 'accuracy': 0.5984703632887189, 'macro avg': {'precision': 0.6688940092165897, 'recall': 0.5543056081849186, 'f1-score': 0.5644010377128071, 'support': 523.0}, 'weighted avg': {'precision': 0.6365826365086218, 'recall': 0.5984703632887189, 'f1-score': 0.5850821050581791, 'support': 523.0}}"
0.9642463729662054,0.842709360700665,0.5661072451903397,0.6290630975143403,0.5651505310635755,0.6158502616073294,0.5661011436747101,0.6699334401218646,0.5661072451903397,0.6290630975143403,"{'Contra': {'precision': 0.5643564356435643, 'recall': 0.5981112277019937, 'f1-score': 0.5807437595517065, 'support': 953.0}, 'Neutro': {'precision': 0.5653104925053534, 'recall': 0.4826325411334552, 'f1-score': 0.5207100591715976, 'support': 547.0}, 'A favor': {'precision': 0.5683229813664596, 'recall': 0.5821845174973489, 'f1-score': 0.5751702462022001, 'support': 943.0}, 'accuracy': 0.5661072451903397, 'macro avg': {'precision': 0.5659966365051258, 'recall': 0.5543094287775993, 'f1-score': 0.5588746883085014, 'support': 2443.0}, 'weighted avg': {'precision': 0.5661011436747101, 'recall': 0.5661072451903397, 'f1-score': 0.5651505310635755, 'support': 2443.0}}","{'Contra': {'precision': 0.5566037735849056, 'recall': 0.8509615384615384, 'f1-score': 0.6730038022813688, 'support': 208.0}, 'Neutro': {'precision': 0.7647058823529411, 'recall': 0.3482142857142857, 'f1-score': 0.4785276073619632, 'support': 112.0}, 'A favor': {'precision': 0.7337662337662337, 'recall': 0.5566502463054187, 'f1-score': 0.6330532212885154, 'support': 203.0}, 'accuracy': 0.6290630975143403, 'macro avg': {'precision': 0.6850252965680269, 'recall': 0.585275356827081, 'f1-score': 0.5948615436439492, 'support': 523.0}, 'weighted avg': {'precision': 0.6699334401218646, 'recall': 0.6290630975143403, 'f1-score': 0.6158502616073294, 'support': 523.0}}"
0.9724010024584976,0.7890592867677862,0.5591485878018829,0.655831739961759,0.5576340300162285,0.6516934527387348,0.5578094375301194,0.6629975712339077,0.5591485878018829,0.655831739961759,"{'Contra': {'precision': 0.5727091633466136, 'recall': 0.6033578174186779, 'f1-score': 0.5876341338783853, 'support': 953.0}, 'Neutro': {'precision': 0.5266524520255863, 'recall': 0.4515539305301645, 'f1-score': 0.4862204724409449, 'support': 547.0}, 'A favor': {'precision': 0.5608247422680412, 'recall': 0.5768822905620361, 'f1-score': 0.5687401986408782, 'support': 943.0}, 'accuracy': 0.5591485878018829, 'macro avg': {'precision': 0.553395452546747, 'recall': 0.5439313461702928, 'f1-score': 0.5475316016534028, 'support': 2443.0}, 'weighted avg': {'precision': 0.5578094375301194, 'recall': 0.5591485878018829, 'f1-score': 0.5576340300162285, 'support': 2443.0}}","{'Contra': {'precision': 0.6340425531914894, 'recall': 0.7163461538461539, 'f1-score': 0.672686230248307, 'support': 208.0}, 'Neutro': {'precision': 0.7323943661971831, 'recall': 0.4642857142857143, 'f1-score': 0.5683060109289617, 'support': 112.0}, 'A favor': {'precision': 0.6543778801843319, 'recall': 0.6995073891625616, 'f1-score': 0.6761904761904762, 'support': 203.0}, 'accuracy': 0.655831739961759, 'macro avg': {'precision': 0.6736049331910015, 'recall': 0.6267130857648099, 'f1-score': 0.6390609057892483, 'support': 523.0}, 'weighted avg': {'precision': 0.6629975712339077, 'recall': 0.655831739961759, 'f1-score': 0.6516934527387348, 'support': 523.0}}"
0.9685574349235085,0.8115933880661473,0.5644699140401146,0.6500956022944551,0.5628732261578822,0.6447652192291371,0.5641811540623239,0.6761012718165876,0.5644699140401146,0.6500956022944551,"{'Contra': {'precision': 0.5734126984126984, 'recall': 0.6065057712486883, 'f1-score': 0.5894951555328913, 'support': 953.0}, 'Neutro': {'precision': 0.5592841163310962, 'recall': 0.4570383912248629, 'f1-score': 0.5030181086519114, 'support': 547.0}, 'A favor': {'precision': 0.5576923076923077, 'recall': 0.584305408271474, 'f1-score': 0.5706887622993267, 'support': 943.0}, 'accuracy': 0.5644699140401146, 'macro avg': {'precision': 0.5634630408120341, 'recall': 0.5492831902483418, 'f1-score': 0.5544006754947098, 'support': 2443.0}, 'weighted avg': {'precision': 0.5641811540623239, 'recall': 0.5644699140401146, 'f1-score': 0.5628732261578822, 'support': 2443.0}}","{'Contra': {'precision': 0.5830508474576271, 'recall': 0.8269230769230769, 'f1-score': 0.68389662027833, 'support': 208.0}, 'Neutro': {'precision': 0.7023809523809523, 'recall': 0.5267857142857143, 'f1-score': 0.6020408163265306, 'support': 112.0}, 'A favor': {'precision': 0.7569444444444444, 'recall': 0.5369458128078818, 'f1-score': 0.6282420749279539, 'support': 203.0}, 'accuracy': 0.6500956022944551, 'macro avg': {'precision': 0.6807920814276747, 'recall': 0.630218201338891, 'f1-score': 0.6380598371776048, 'support': 523.0}, 'weighted avg': {'precision': 0.6761012718165876, 'recall': 0.6500956022944551, 'f1-score': 0.6447652192291371, 'support': 523.0}}"
0.945071420248817,0.8180916381604744,0.5878018829308228,0.6481835564053537,0.5866682349572704,0.636588408956204,0.5869125384691836,0.6773873677827603,0.5878018829308228,0.6481835564053537,"{'Contra': {'precision': 0.5916496945010183, 'recall': 0.6096537250786989, 'f1-score': 0.6005167958656331, 'support': 953.0}, 'Neutro': {'precision': 0.5627615062761506, 'recall': 0.49177330895795246, 'f1-score': 0.5248780487804878, 'support': 547.0}, 'A favor': {'precision': 0.5961342828077314, 'recall': 0.6214209968186638, 'f1-score': 0.608515057113188, 'support': 943.0}, 'accuracy': 0.5878018829308228, 'macro avg': {'precision': 0.5835151611949668, 'recall': 0.5742826769517717, 'f1-score': 0.577969967253103, 'support': 2443.0}, 'weighted avg': {'precision': 0.5869125384691836, 'recall': 0.5878018829308228, 'f1-score': 0.5866682349572704, 'support': 2443.0}}","{'Contra': {'precision': 0.5882352941176471, 'recall': 0.8173076923076923, 'f1-score': 0.6841046277665996, 'support': 208.0}, 'Neutro': {'precision': 0.8, 'recall': 0.35714285714285715, 'f1-score': 0.49382716049382713, 'support': 112.0}, 'A favor': {'precision': 0.7010869565217391, 'recall': 0.6354679802955665, 'f1-score': 0.6666666666666666, 'support': 203.0}, 'accuracy': 0.6481835564053537, 'macro avg': {'precision': 0.6964407502131288, 'recall': 0.6033061765820387, 'f1-score': 0.6148661516423645, 'support': 523.0}, 'weighted avg': {'precision': 0.6773873677827603, 'recall': 0.6481835564053537, 'f1-score': 0.636588408956204, 'support': 523.0}}"
